cat,label,review
平板,1,发货速度快，客服态度好，使用了很多天才来评价，非常不错，支持华为
平板,1,手机很快，屏幕够大，用着很舒服。
水果,1,买过很多箱这个苹果了，一如既往的好，汁多味甜～
水果,0,第一次买的很不错，这次明显降低好几个档次了，不仅个头小了，而且参了几个陈年老果，里面黑心了
平板,1,感觉很好，开机很快
水果,0,奉劝大家不要再买了，真是大大的差评，卖家估计是把农贸市场上人家不要的快坏了的水果放到网上卖呢，从来没在网上买过这么差的东西，火龙果像小苹果一样大，而且是蔫了的，肠子都悔青了。被欺*了，以后都不会在京东超市买东西了。
平板,1,不错，外观可以，66666666666666
衣服,1,面料很好，版型也很好看，很喜欢
衣服,1,质量如，款式新，信后服务好。
洗发水,1,618大促，京东超市对折销售，老妈正好洗发水没了，买了一套超级划算，包装和服务也很好。
洗发水,0,真的很差，洗发露早上洗完下午头就开始油，我以为就我这样 ，我宿舍俩个用的也是这样，只能扔了。
洗发水,0,还行吧睡会吧睡吧睡吧
洗发水,1,包邮不错，不容易漏。还没开始用，先好评吧。
洗发水,1,收到了，挺好的，一直都在用，改善发质值得拥有
酒店,1,"房间空间还好满宽敞的,但是朝南面挨着马路比较吵,房间的隔音效果只能说一般.硬件设施上特别是卫生间感觉欠档次地上有从淋浴房渗露出水来,毛巾\浴斤之类明显是比较旧了,建议更换.大厅、餐厅服务员的态度比较好，给我印象很深刻的是刚入住的时候电视机不会搞随便走廊上叫了个服务员帮我弄，服务员很热情帮我调好频道，服务员始终脸上挂满笑容让我很满意！退房的时候大厅前台居然要多收我钱，我坚持按网上预定价格付，最后还是按网上价格付，我不知道她是怎么算的，本想投诉的，但她后来也没多收我钱也就算了。结论：这个价格能够得到这种服务，基本上也知足了，还不错，下次在住！"
水果,1,第二次购买了，水果挺新鲜的，个子不大。这个价格算不错了！
计算机,1,1：产品的大小很好，比x61还要小，但看起来还是没x61大气，X61上次外去摔了一下以后，我就想到了买一个上网本，要是你作为一个主本用还是建议买好一点的。 2：不过现在你可买3G上王本，同样的价格
计算机,1,配置好，随机带高级版Vista安装盘很好，虽然不喜欢用！A面不容易留指纹，重量可以！esata接口可以当USB用~！！！！！！！！！！！！！！！！
平板,0,没有赠品，一个都没有，极度不满意，机子似乎是二手机，里面有文件。对京东客服不满意，写有赠品不给，理由一堆。反正就是不给。快递人员不让验货，先骗说给完钱就可以验，之后废话说，这耽误哦一分钟，一天得耽误多少时间，我们就是打开纸盒看看是不是手机，难道京东这也不让，不愉快的购物经历，不想在京东买了，失望，差差差评
手机,0,取景时滞现象较为严重，画面颗粒感较重；先天性的镜头设计缺陷；重量达到165g。
水果,0,既不够甜，也不够紫，难道线上是滞销品的天堂？
平板,1,这手机还不错。
酒店,1,"酒店位于昆明中心区,地理位置不错,可惜酒店服务有些差,第一天晚上可能入住的客人不多,空调根本没开,打了电话问,说是中央空调要晚上统一开,结果晚上也没开,就热了一晚上,第二天有开会的入住,晚上就有了空调,不得不说酒店经济帐作的好.房间的床太硬,睡的不好.酒店的早餐就如其他人评价一样,想法的难吃. 不过携程的预订价钱还不错."
水果,1,苹果甜脆，略带一点酸味，水分足，买过其它稍微便宜的，但感觉还是这个好吃，已经买了好几次了。可以推荐一下。
蒙牛,0,终于明白为什么我极度讨厌这俩小白了 这个是高人，大有内涵，呵呵 喝蒙牛和伊利成长起来的
平板,0,俩字差劲 三字很差劲 四个字非常差劲
洗发水,1,真的，相信京东真的挺好的，家里所有的日用全都是在京东买的
酒店,0,1、酒店比较陈旧，房间小；2、临街的房间噪音很大，从早到晚汽车、摩托车喇叭声不绝，路人高声讲话至深夜，无法安静休息。补充点评 2008年6月21日 ： 酒店弥漫着烟酒味道，每天如此，特别是像那种醉酒的人吐了之后的味道，很不舒服。
计算机,0,"没有使用说明,光盘里的电子说明书也没多少内容. 此外,降价了.虽然只是11元.我想再过几天我可能还会受打击的.认 了."
计算机,0,第一台到手硬盘和屏幕就是坏的，质量不稳定，不知是华硕的问题还是物流的问题？！
洗发水,0,物流很快，但赠品只有半瓶，没有封口，疑是被挤出去了，本次购买不是很愉快。
洗发水,0,假货 用了一段时间头皮屑多起来了 里面的液体状态和在超市里面买的不一样
平板,1,一直想买这平板好久了，这次终于下手买了下来！刚收到平板，还没使用，后续再评价！特别要谢谢一直热心解答我各种咨询问题的客服小白！好有爱哦！
水果,1,苹果还可以，酸甜可口，个头也合适。不该一次买太多，天气热容易坏。才几天就降价了，不给保价，有点郁闷。
洗发水,1,包装非常漂亮，品种很多，价格便宜，推荐！支持正品！支持京东！
计算机,1,轻，装上了赠品一G的内存，速度真是快，很是不错，也就没必要去改成XP了
书籍,1,是我读高中的时候，美术老师推荐看的书，其实他有一个系列。我还在慢慢收集呢。因为已经没有出版很久了。这本书，适合那些对社会问题有看法，或者你是对人类行为、人类发展感兴趣的看。一开始，吸引我看他的书，是老师在课堂上说的一句，为什么两个感情好的人会越长越像，连某些小动作都一样呢？ 作者的书就有写这个问题。其实，很多我们既定的一些理所当然的行为，在书里面都找到一定的解释。
计算机,0,比Y450贵很多，个人认为还是450性价比最高，奇怪的是应该是尺寸越小越贵啊
平板,0,昨天到的，今天儿子在家玩把电玩没了，于是我就插上充电，刚开始的时候显示是0%的电，开机过了两分钟左右一下38%的电！真神奇！玩游戏也卡得不要不要的，亏我还选的2G运行内存！给儿子玩一天摔了几次，外观不行了 不然我肯定退货！还有就是充电器1A的，半天都充不满！第一次买华为产品，真心让人失望！京东我很少给差评！
平板,0,12月12日没优惠，今天有优惠，哭死，虽然和产品无关，我就是伤心就是要给差评????
蒙牛,1,现在更加坚信我以后喝奶特的理由了。蒙牛好有爱。。昨天看到微博好开心。。。@蒙牛微客服
水果,1,这个好吃，我做不到这个，味道不错，小孩也很喜欢
水果,1,包装得很严实很用心，很新鲜水份很充足，很超值，性价比高，已经试用，很甜很香。
平板,0,差，差，差 客服不理人 什么玩应 有问题差评
洗发水,1,速度与激情，京东神速！收到了马上去剪头发，洗完倍爽！！
酒店,1,同志们.我三四个月住了这酒店至少十一二次.不图什么.就是安静点.上次他们大堂经理跟我说住十次就什么常住客人.优惠等等...结果..结果..我上次去特地问过前台这次十一次还是十二次了有什么好处.前台说有水果会送上.汗.以前也有的.我也没多问.结果竟然连个水果也没了.其实我也不在乎这点小恩小惠的.但这次去订.竟然要杀我的猪猪...涨价了.这就是对待常往客人的:( 哼 太坏了.见利忘义的家伙.
酒店,1,"宾馆的服务是可以的,房间的硬减设施也可以,就是电视好象应该换了!酒点的地理位置在市中心,出行非常方便!"
洗发水,0,这个太不好用了，好稀根本洗不好，不是真的，嗯市面上买的不一样，虽然便宜但是还是算了，一点都不好用
热水器,1,宝贝高档美观，很好用，下次还来光顾。
手机,0,1.通话时有些回音。2.外觀設計并无新意。3.反应速度太慢。4.摄像功能像个花花枕头，不实用，拍的时候有水波纹的那种变形并且变形挺严重！5.价位有点高。
水果,0,12个数量没问题，重量严重不足4.2斤，买了5箱加起来连箱子才21斤，这箱子可不轻的，味道可以，不介意这少的分量的人们可以选购，苹果的个头小，不用担心一个吃不了
洗发水,0,价格没双11低，有点后悔那时候没买吖
书籍,0,买回来之后觉得没什么特色，可买可不买的东东、
水果,0,很硬，一点也不脆，一点也不好吃
书籍,0,"其实挺喜欢的,就是没有坚持看下去,这可能是很多外语不好的人的通病吧"
洗发水,0,怎么回事？至今没收到？把我的货丢了吗？
酒店,1,"住的行政大床房,实在是喜欢西郊里的环境,院子里的黑天鹅,丹顶鹤,还有西郊的小野猫,繁华上海中的安逸休息之地,以后去上海都住这里."
水果,1,京东金融活动正在进行中，详情京东
平板,0,的买了没多久这**的就降价了
衣服,0,差！起好多毛毛，非常差！
平板,1,帮弟弟买的，收到货时告诉我，物流真的很快，东西也很不错，是他想要的
洗发水,0,假的！洗了头痒死了，而且容易油！
平板,0,差评，妈的连耳机都毛没有什么都不送。差评
衣服,0,店家服务态度差，裤子质量也差，物流也慢。
洗发水,0,收到时就漏掉了半瓶，郁闷
计算机,1,价钱不错，sis的芯片组在使用中，速度很快，没感到有什么区别，可能intel广告做的好，呵呵！！！
